username,acctdesc,location,following,followers,totalTweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
ME_NO_Who,‏رحلة البحث عن روقه ..,Here,745,303,693,2018-02-05 10:09:42,2020-07-11 06:07:38,13,"HOLY! 😍

@DEXToolsApp is working on a token catcher and an order book for @UniswapProtocol, so you will be able to put an order and see other people's orders for a token! Also they provide scam alerts!

#DeFi #Crypto

$LCX $XBASE $RSR $DMG $ETH $EWT $MBN $ALEPH $LINK $COTI $BTC https://t.co/uOoWaPDxGh",[]
BlueD3mise,"Came for the money, fell in love with the technology, the community and the memes! Low cap gems hunter.","Miami, FL",530,4173,1200,2014-02-09 12:57:09,2020-07-11 05:52:55,0,"Buying $GRID on the dip, the idiots dumping will learn the lesson in a few months from now. 
$GRID $EWT #Texas https://t.co/lXuUdW6DRT","[{'text': 'Texas', 'indices': [104, 110]}]"
CryptoGalPal,Crypto Addict / Heart Coffee / Smooth Jazz / Perfume Collector / Water Connoisseur / Puppy Love / Core holdings: $BTC $ETH $XTZ,,1554,260,2896,2017-09-17 12:06:35,2020-07-11 05:41:49,27,"Choose ANY 3 alts of your choice to ride to financial freedom in a bullrun. 

What are your top 3 picks? 

$RSR $LINK $COTI $RUNE $LCX $DMG $VRA $TRB $DAG $QNT $STAKE $NOIA $UBT $UTK $RVX $HTR $OCEAN $ZNN $EWT $TOMO $BAND $ICX $AKRO $BNB $MATIC",[]
CryptoChaos4,"$BTC chaos theory!

$EOS $CHR $OCEAN $LINK",,269,37,12,2020-06-14 18:35:19,2020-07-11 05:20:48,27,"Choose ANY 3 alts of your choice to ride to financial freedom in a bullrun. 

What are your top 3 picks? 

$RSR $LINK $COTI $RUNE $LCX $DMG $VRA $TRB $DAG $QNT $STAKE $NOIA $UBT $UTK $RVX $HTR $OCEAN $ZNN $EWT $TOMO $BAND $ICX $AKRO $BNB $MATIC",[]
bartcoelus,Lean & Agile coach - #experiment #learn #share  A mind is like a parachute. It doesn't work if it is not open.,Belgium,516,396,1408,2009-06-29 14:22:15,2020-07-11 05:19:21,5,"@binance $EWT 

Let’s be transparent here: it’s clear to the community that CMC shows lack of interest to update the MCAP of @energywebx

Tell us WHY does it take months to make changes especially when the other party provided sufficient info for you to get the job done

@CoinMarketCap",[]
ROCKYTOPREN2WIN,"Manifesting Supertrader like abilities 4 A New Tomorrow, Today!!! @XTZ @QNT @LINK @ADA @BTC @ETH @OCEAN",Copperhill Tennessee,1529,233,1509,2020-02-23 23:42:51,2020-07-11 05:11:28,3,"$QNT

What a magnificent piece of art

$BTC $ETH $RUNE $EWT $XDCE https://t.co/GMLe17cV99",[]
coinballers,Distributed ledger technology will lead the 4th Industrial Revolution.  Choose your investments wisely for financial freedom 😉,"London, England",705,663,3167,2018-06-21 08:24:14,2020-07-11 04:12:30,4,"$QNT

In case you missed it?   

Bullish anyone?

$RUNE $HTR $EWT $XDCE $XRP $BTC https://t.co/I5Z2ZXjn24",[]
BrlXande,Mr.Brl,"New York, NY",199,65,1074,2017-09-17 14:27:18,2020-07-11 03:32:57,1,"$RUNE

If you think this isn’t going to $6 minimum you are making the wrong life choices 

$QNT $BTC $EWT $XDCE $HTR $LINK https://t.co/1KaM9o9g0D",[]
emmess21,"✌️ in the Middle East, crypto is for the kids! 0x47ABdd5Fb41388F274b5De385E89164b28228a00 general crypto education https://t.co/bdTcbcP3s6",Wherever I wake up,570,595,8497,2018-05-24 15:41:58,2020-07-11 03:25:39,5,"@binance $EWT 

Let’s be transparent here: it’s clear to the community that CMC shows lack of interest to update the MCAP of @energywebx

Tell us WHY does it take months to make changes especially when the other party provided sufficient info for you to get the job done

@CoinMarketCap",[]
UltraOceanWhale,🌊 $OCEAN 🎮 $UOS ⬢ $LINK  ⚛ $ATOM ₳ $ADA 🤖 $IOTA 🌐 $QNT 🇸🇬 $ZIL 🇰🇷 $ICX ⚡ $EWT  🗒 $UBT 🇪🇺 $FET ⛓ $MRPH $TRAC $TFD $AGI $VXV $ERD $FTM $MITX $IRIS $RLC,The Oasis,370,1202,13020,2019-04-14 14:03:21,2020-07-11 03:21:42,1,Follow the da TESLA monies to $EWT $IOTA $OCEAN $FET https://t.co/2rwv9M5qqn,[]
coinballers,Distributed ledger technology will lead the 4th Industrial Revolution.  Choose your investments wisely for financial freedom 😉,"London, England",705,663,3167,2018-06-21 08:24:14,2020-07-11 03:21:05,1,"$RUNE

If you think this isn’t going to $6 minimum you are making the wrong life choices 

$QNT $BTC $EWT $XDCE $HTR $LINK https://t.co/1KaM9o9g0D",[]
EthereumKing,"My calls are King 👑 #Bitcoin, #Ethereum, #Litecoin. #Altcoins Investor & #Cryptocurrency Trader since 2011.","San Francisco, CA",36753,11181,5337,2017-05-24 15:53:36,2020-07-11 03:17:36,27,"Choose ANY 3 alts of your choice to ride to financial freedom in a bullrun. 

What are your top 3 picks? 

$RSR $LINK $COTI $RUNE $LCX $DMG $VRA $TRB $DAG $QNT $STAKE $NOIA $UBT $UTK $RVX $HTR $OCEAN $ZNN $EWT $TOMO $BAND $ICX $AKRO $BNB $MATIC",[]
arcticvs,#Blockchain enthusiast - #Crypto investor - #DeFi supporter,,229,16,15,2020-05-01 16:10:29,2020-07-11 02:42:55,0,@binance @energywebx 's $EWT,[]
Thevasimkhan,,India,360,60,723,2018-05-11 16:52:46,2020-07-11 02:42:53,27,"Choose ANY 3 alts of your choice to ride to financial freedom in a bullrun. 

What are your top 3 picks? 

$RSR $LINK $COTI $RUNE $LCX $DMG $VRA $TRB $DAG $QNT $STAKE $NOIA $UBT $UTK $RVX $HTR $OCEAN $ZNN $EWT $TOMO $BAND $ICX $AKRO $BNB $MATIC",[]
BelieveinAlts,Investor of crypto and a believer in Blockchain. My tweets are my personal opinions and not financial advice | DYOR,North America,465,173,1229,2010-04-29 20:39:33,2020-07-11 02:39:05,5,"@binance $EWT 

Let’s be transparent here: it’s clear to the community that CMC shows lack of interest to update the MCAP of @energywebx

Tell us WHY does it take months to make changes especially when the other party provided sufficient info for you to get the job done

@CoinMarketCap",[]
DJWarrenYoung,"I #DJ, play the piano, I'm a drummer, life is #syncopated I get along with #Jitter and my natural talent is using #chopsticks IG: DJRT https://t.co/aDXMLJREMu","Orlando, FL",22258,27237,314047,2012-02-07 21:23:53,2020-07-11 02:22:54,44,"#Unibright Update 😎

 - Freequity &amp; #DeFi - new demo soon

- IoT with @Fraunhofer_IPK 

- Transthereum explorer release this week

- New template soon for ""Baseline-as-a-Service"" @baselineproto 

https://t.co/iImaaJ5Wyt

$ETH $DMG $EWT $DOT $UBT $QNT $KNC $BNT $BNB $IDEX $LINK","[{'text': 'Unibright', 'indices': [16, 26]}, {'text': 'DeFi', 'indices': [56, 61]}]"
EdwinFlans,"Founder Edwin Wholesale call
Amazing Filipino cold callers
Former cold caller for Brent Daniels
10 years cold calling experience
#ChainX enthusiast",Philippines,113,113,92,2019-10-08 03:04:44,2020-07-11 02:12:53,5,"Polkadot will be massive. I'm in:

🧙‍♂️ $PCX ChainX; interoperability + DeFi

🧙‍♂️ $EDG Edgeware, the first smart contract platform built on Polkadot

🧙‍♂️ $AKRO Akropolis;  next #DeFi to explode?

&amp; a 4th that I'm keeping secret for now 🤫

$RLC $KSM $LINK $EWT all in the mix too https://t.co/xh6Nz0Ckb6",[]
soloosefr,"Crypto believer - FA maniac - Only strongest projects reach my portfolio.
$BTC ; $ETH ; $CHR early bird ; early $EWT chiller ; $OCEAN ; $QNT
I'm watching you.",France,728,491,2972,2017-11-08 08:23:27,2020-07-11 01:29:24,0,@girlgone_crypto @Tazman4ik1 Easy : $CHR $EWT $OCEAN $QNT,[]
soloosefr,"Crypto believer - FA maniac - Only strongest projects reach my portfolio.
$BTC ; $ETH ; $CHR early bird ; early $EWT chiller ; $OCEAN ; $QNT
I'm watching you.",France,728,491,2972,2017-11-08 08:23:27,2020-07-11 01:28:35,0,@girlgone_crypto @Tazman4ik1 Easy : $EWT $CHR $OCEAN $QNT,[]
soloosefr,"Crypto believer - FA maniac - Only strongest projects reach my portfolio.
$BTC ; $ETH ; $CHR early bird ; early $EWT chiller ; $OCEAN ; $QNT
I'm watching you.",France,728,491,2972,2017-11-08 08:23:27,2020-07-11 01:21:33,4,"$QNT will pull a $VET pump 📈
$OCEAN will do a $LINK 

And last but not least ⚡️⚡️

$EWT will pull a $EWT pump, never happend before! 

That was my tweet, good night 🙏🏽",[]
ip1ip3,,,126,53,88,2019-12-09 13:07:06,2020-07-11 01:15:36,27,"Choose ANY 3 alts of your choice to ride to financial freedom in a bullrun. 

What are your top 3 picks? 

$RSR $LINK $COTI $RUNE $LCX $DMG $VRA $TRB $DAG $QNT $STAKE $NOIA $UBT $UTK $RVX $HTR $OCEAN $ZNN $EWT $TOMO $BAND $ICX $AKRO $BNB $MATIC",[]
ImranAdv5,"$Chainlink $LINK $DMG 

Don't tell. If they don't ask.",,636,89,903,2019-04-23 18:31:13,2020-07-11 01:10:00,0,"@LLLuckyL $LINK, $DMG, $EWT",[]
crypto_execute,"BLOCKCHAIN-Ecosystem , News , no financial advice.  #cryptonews #bitcoin #ethereum #altcoin #blockchain #btc #cryptocurrency 
 (Retweets do not = Endorsement)",France and Worldwide,2809,1862,32255,2017-12-17 02:29:46,2020-07-11 00:32:32,1,"@girlgone_crypto My top pick is $CHR

Like $LINK, $OCEAN, $QNT, $EWT too 😉 https://t.co/WcGKokd6wH",[]
DelosJez,Crypto Trader,,166,26,234,2020-04-02 00:09:32,2020-07-11 00:13:57,13,"HOLY! 😍

@DEXToolsApp is working on a token catcher and an order book for @UniswapProtocol, so you will be able to put an order and see other people's orders for a token! Also they provide scam alerts!

#DeFi #Crypto

$LCX $XBASE $RSR $DMG $ETH $EWT $MBN $ALEPH $LINK $COTI $BTC https://t.co/uOoWaPDxGh",[]
OlexKP,"🇵🇱 🇬🇧 Crypto - #Btc #Cro AplFintech #Telcoin - Hyperhydrosissufferer 😅💦 Psychologist, Football ⚽️ Agent - ABBA Robin Williams FFC Poland 🇵🇱 Dog lover","England, United Kingdom",2767,1839,35566,2018-08-23 10:39:12,2020-07-11 00:09:36,27,"Choose ANY 3 alts of your choice to ride to financial freedom in a bullrun. 

What are your top 3 picks? 

$RSR $LINK $COTI $RUNE $LCX $DMG $VRA $TRB $DAG $QNT $STAKE $NOIA $UBT $UTK $RVX $HTR $OCEAN $ZNN $EWT $TOMO $BAND $ICX $AKRO $BNB $MATIC",[]
moonfishingbait,"Don't bait me with your shitcoins
$OCEAN $SYLO $BAND",,1821,1176,130,2020-03-29 16:27:43,2020-07-10 23:53:26,27,"Choose ANY 3 alts of your choice to ride to financial freedom in a bullrun. 

What are your top 3 picks? 

$RSR $LINK $COTI $RUNE $LCX $DMG $VRA $TRB $DAG $QNT $STAKE $NOIA $UBT $UTK $RVX $HTR $OCEAN $ZNN $EWT $TOMO $BAND $ICX $AKRO $BNB $MATIC",[]
Sliced_Bread_v2,An ambitious blockchain plankton on a path to become a whale.  Follow my digital journey. Its either get $rich or #getrekt  trying,Himalaya,148,79,127,2020-04-22 08:27:37,2020-07-10 23:46:40,0,"@QryptoProfessor Gotta love those @energywebx $EWT pumps.

Solid analysis bruv 👌💯",[]
ChainOligarch,#DefiGem #Akro #Akropolis  #Top100 #Digibyte $Digibyte @Digibyte #SleepingGiantDigibyte #Zilliqa $Zilliqa @Zilliqa #SleepingGiantZilliqa,"Hunts Point Market, Bronx",1785,278,10721,2017-09-08 01:30:33,2020-07-10 23:41:28,27,"Choose ANY 3 alts of your choice to ride to financial freedom in a bullrun. 

What are your top 3 picks? 

$RSR $LINK $COTI $RUNE $LCX $DMG $VRA $TRB $DAG $QNT $STAKE $NOIA $UBT $UTK $RVX $HTR $OCEAN $ZNN $EWT $TOMO $BAND $ICX $AKRO $BNB $MATIC",[]
CRIPTONEWS_br,https://t.co/yd3HrM5lmb,"Campinas, Brasil",557,393,16073,2017-07-14 00:56:09,2020-07-10 23:20:13,27,"Choose ANY 3 alts of your choice to ride to financial freedom in a bullrun. 

What are your top 3 picks? 

$RSR $LINK $COTI $RUNE $LCX $DMG $VRA $TRB $DAG $QNT $STAKE $NOIA $UBT $UTK $RVX $HTR $OCEAN $ZNN $EWT $TOMO $BAND $ICX $AKRO $BNB $MATIC",[]
LuisHer23545294,Digital Asset Aficionado,,492,98,220,2020-05-02 20:25:54,2020-07-10 23:14:11,3,My long term bags $Link - Leader in blockchain oracle service $Ewt - Leader in blockchain energy innovation $Ocean - Leader in blockchain big data with AI integration.,[]
Waernes1,,,41,5,63,2020-05-31 09:16:52,2020-07-10 23:12:23,0,"$ewt will be one of the top dogs in the market within a year. 

https://t.co/EJLPPkNrrE",[]
lovie_cole,HUSTLE,"Queens, NY",757,107,2672,2020-03-29 16:20:37,2020-07-10 23:11:42,3,My long term bags $Link - Leader in blockchain oracle service $Ewt - Leader in blockchain energy innovation $Ocean - Leader in blockchain big data with AI integration.,[]
LinkFinland,"$Link Always buy, Never sell! Accumulating my Links. 1KEOY
https://t.co/hwisKJx0J3 #Chainlink #SmartContracts #4IR","Helsinki, Suomi",4889,2681,29174,2020-04-15 11:38:29,2020-07-10 23:08:14,3,My long term bags $Link - Leader in blockchain oracle service $Ewt - Leader in blockchain energy innovation $Ocean - Leader in blockchain big data with AI integration.,[]
Lewy05019925,"Im Ai from the future here to secure your financial future 

Cali livin crypto diggin!

DEFI I'll tell you why 

Gainz,

 
 
https://t.co/kJ6bqYINNJ",left side of the map,296,222,8645,2017-12-18 15:29:50,2020-07-10 23:03:54,2,"$dmg holders you are welcome back to $ubt anytime, we wont judge you 👍 

$btc $eth $ltc $xrp $trx $link $arpra $ren $dusk $neo $vet $erd $ada $waves $zrx $rlc $eng $comp $dot $ksm $ewt $rsr $snx #cryptocurrency #Crypto #btc #defi",[]
crypto_los,"Father, husband and Crypto Fanatic. $btc $eth $bat $link $ocean $vidt",,124,39,536,2019-03-16 22:31:52,2020-07-10 23:02:23,3,My long term bags $Link - Leader in blockchain oracle service $Ewt - Leader in blockchain energy innovation $Ocean - Leader in blockchain big data with AI integration.,[]
mccryptolovin,Crypto x Comedy $DMG $RSR $STAKE $VET $ADA $KNC $LINK,"New York, NY",53,8,92,2019-09-25 02:55:02,2020-07-10 22:58:52,27,"Choose ANY 3 alts of your choice to ride to financial freedom in a bullrun. 

What are your top 3 picks? 

$RSR $LINK $COTI $RUNE $LCX $DMG $VRA $TRB $DAG $QNT $STAKE $NOIA $UBT $UTK $RVX $HTR $OCEAN $ZNN $EWT $TOMO $BAND $ICX $AKRO $BNB $MATIC",[]
Deelings4,Environmental consultant & crypto enthousiast $CHR $RSR $VET $OCEAN $COTI $VIDT $ZIL $EWT $BNB $LINK $QNT $WABI $BTC,Netherlands ,156,128,422,2019-03-31 14:06:08,2020-07-10 22:52:51,0,"@girlgone_crypto Personal top 4: $CHR $OCEAN $QNT $RSR

Others I love but couldn't fit in the top 4: $VET $EWT $COTI $LINK $LCX $VIDT $ZIL",[]
Macca32989293,#BTC,,575,56,1325,2013-05-12 15:08:34,2020-07-10 22:44:27,27,"Choose ANY 3 alts of your choice to ride to financial freedom in a bullrun. 

What are your top 3 picks? 

$RSR $LINK $COTI $RUNE $LCX $DMG $VRA $TRB $DAG $QNT $STAKE $NOIA $UBT $UTK $RVX $HTR $OCEAN $ZNN $EWT $TOMO $BAND $ICX $AKRO $BNB $MATIC",[]
G0DSearch,"Crypto addict $FRM $STAKE $DMG $RUNE. Artist, Poet, Singer-Songwriter. A cat named Charlie stole my heart.","Los Angeles, CA",542,108,1885,2019-07-09 23:56:14,2020-07-10 22:42:23,27,"Choose ANY 3 alts of your choice to ride to financial freedom in a bullrun. 

What are your top 3 picks? 

$RSR $LINK $COTI $RUNE $LCX $DMG $VRA $TRB $DAG $QNT $STAKE $NOIA $UBT $UTK $RVX $HTR $OCEAN $ZNN $EWT $TOMO $BAND $ICX $AKRO $BNB $MATIC",[]
Miguel68709991,"Father, husband. USMC veteran. Crossfitter. Cryptocurrency enthusiast. #Bitcoin #Link #CashAppTag $migueluofm","Cutler Bay, FL",352,79,1308,2019-10-24 02:04:06,2020-07-10 22:32:14,50,"I'm going to give 1,000 $ubt to one person who;
Likes this post
Retweet this post
Follows me
Joins the @UnibrightIO telegram group - https://t.co/gUrNZDvHYn 
Minimum 100 people to do the above ☝️

$btc $eth $link $ren $rlc $comp $dot $ksm $ewt $rsr $dmg $rsr #Crypto #btc #defi",[]
ugly51,$EWT /  the Eth of Energy ⚡️⚡️,,336,316,870,2019-05-10 17:47:52,2020-07-10 22:08:05,4,"$QNT will pull a $VET pump 📈
$OCEAN will do a $LINK 

And last but not least ⚡️⚡️

$EWT will pull a $EWT pump, never happend before! 

That was my tweet, good night 🙏🏽",[]
IniTgod,"Buying low, selling high, and doing it all from the driver's seat.",,239,155,1813,2019-09-10 03:18:39,2020-07-10 21:58:46,1,@QryptoProfessor Agreed $EWT will have a stunning run! Top 5 incoming 🚀,[]
tuga_ray,#BTC #CRO,Nigeria 🇳🇬,581,637,4368,2013-08-09 07:01:56,2020-07-10 21:53:34,27,"Choose ANY 3 alts of your choice to ride to financial freedom in a bullrun. 

What are your top 3 picks? 

$RSR $LINK $COTI $RUNE $LCX $DMG $VRA $TRB $DAG $QNT $STAKE $NOIA $UBT $UTK $RVX $HTR $OCEAN $ZNN $EWT $TOMO $BAND $ICX $AKRO $BNB $MATIC",[]
_Lout_,Full market cycle survivor | $BTC & #Altcoin Enthusiast,Earth,394,227,1191,2017-08-28 14:48:12,2020-07-10 21:50:20,1,@QryptoProfessor Agreed $EWT will have a stunning run! Top 5 incoming 🚀,[]
atsoump,,,962,68,887,2013-10-17 07:14:13,2020-07-10 21:49:27,27,"Choose ANY 3 alts of your choice to ride to financial freedom in a bullrun. 

What are your top 3 picks? 

$RSR $LINK $COTI $RUNE $LCX $DMG $VRA $TRB $DAG $QNT $STAKE $NOIA $UBT $UTK $RVX $HTR $OCEAN $ZNN $EWT $TOMO $BAND $ICX $AKRO $BNB $MATIC",[]
Mcjb0gie,"𝙩𝙝𝙚 𝙩𝙚𝙘𝙝𝙨𝙝𝙖𝙢𝙖𝙣。横も 𝒎𝒊𝒌𝒖 𝒕𝒂𝒌𝒆𝒔𝒉𝒊𝒕𝒂。�͎̫̎̊̂� 
#weareone #connectingtheconnected $link ⬡ 
#子 #𒆠 #₪ #₿ˢᵛ #₉⁹₉ 💎 🕯️ ⏳  ✋🏾 🗝️ 　#ｈｏｄｌ",⠀⠀,813,802,5222,2017-09-14 16:48:27,2020-07-10 21:49:22,27,"Choose ANY 3 alts of your choice to ride to financial freedom in a bullrun. 

What are your top 3 picks? 

$RSR $LINK $COTI $RUNE $LCX $DMG $VRA $TRB $DAG $QNT $STAKE $NOIA $UBT $UTK $RVX $HTR $OCEAN $ZNN $EWT $TOMO $BAND $ICX $AKRO $BNB $MATIC",[]
CaptNPhillips89,"""You can either be a Great White or a Goldfish"" Multi-Self-Made Willionaire GT XB1 CaptNPhillips89","Murfreesboro, TN",104,27,939,2015-04-24 05:55:13,2020-07-10 21:49:11,27,"Choose ANY 3 alts of your choice to ride to financial freedom in a bullrun. 

What are your top 3 picks? 

$RSR $LINK $COTI $RUNE $LCX $DMG $VRA $TRB $DAG $QNT $STAKE $NOIA $UBT $UTK $RVX $HTR $OCEAN $ZNN $EWT $TOMO $BAND $ICX $AKRO $BNB $MATIC",[]
ebnul_m,,"Dhaka, Bangladesh",143,48,411,2020-03-29 12:30:13,2020-07-10 21:48:55,27,"Choose ANY 3 alts of your choice to ride to financial freedom in a bullrun. 

What are your top 3 picks? 

$RSR $LINK $COTI $RUNE $LCX $DMG $VRA $TRB $DAG $QNT $STAKE $NOIA $UBT $UTK $RVX $HTR $OCEAN $ZNN $EWT $TOMO $BAND $ICX $AKRO $BNB $MATIC",[]
LLLuckyL,Low-cap gems | Investor | Not investment advice,,679,10308,7709,2012-12-02 21:33:51,2020-07-10 21:48:37,27,"Choose ANY 3 alts of your choice to ride to financial freedom in a bullrun. 

What are your top 3 picks? 

$RSR $LINK $COTI $RUNE $LCX $DMG $VRA $TRB $DAG $QNT $STAKE $NOIA $UBT $UTK $RVX $HTR $OCEAN $ZNN $EWT $TOMO $BAND $ICX $AKRO $BNB $MATIC",[]
QryptoProfessor,$EWT ⚡️ $OCEAN 🌊  $RSR 🔥,,43,181,245,2020-02-19 11:42:58,2020-07-10 21:36:09,4,"$QNT will pull a $VET pump 📈
$OCEAN will do a $LINK 

And last but not least ⚡️⚡️

$EWT will pull a $EWT pump, never happend before! 

That was my tweet, good night 🙏🏽",[]
RoseErol3,#BTC #QNT #DAG #RUNE,Brisbane Australia,796,203,2093,2018-01-06 00:25:48,2020-07-10 21:30:46,6,"A thread worth the read about $QNT

Thanks @CryptoBrag for the appreciation ..

$BTC $ETH $LINK $ZIL $XRP $OCEAN $EWT https://t.co/J86jLXK9eN",[]
Brakels23,We are building the next Google for the energy market. #EWT 💡🌎🇩🇪,"Dubai, United Arab Emirates",161,54,331,2020-01-15 17:24:57,2020-07-10 21:23:25,0,"@HabichtJonathan What problem does it solve? let me guess 🔥 #EWT ⚡️⛈ 

https://t.co/lQ3dLlbxAc","[{'text': 'EWT', 'indices': [60, 64]}]"
ugly51,$EWT /  the Eth of Energy ⚡️⚡️,,336,316,870,2019-05-10 17:47:52,2020-07-10 21:22:02,0,@HabichtJonathan Nice nod to $EWT / the Eth of energy ⚡️⚡️,[]
valD313,"🌱 CryptoBotanist 🌱 #MoD and #CoA Player 🎮
➡️ $CHR Top 5 soon 🏆 (take a pic buddy and come back later)",,1224,793,4886,2017-10-09 12:04:49,2020-07-10 21:16:18,1,"@girlgone_crypto My top pick is $CHR

Like $LINK, $OCEAN, $QNT, $EWT too 😉 https://t.co/WcGKokd6wH",[]
